VOLTS`V`float	deriv(v(out2))`V/V`float
1.25614	-0.0798611
1.25614	-0.0908203
1.25614	-0.0898438
1.25614	-0.0807292
1.25614	-0.0898438
1.25614	-0.0798611
1.25614	-0.0908203
1.25615	-0.0898438
1.25615	-0.0798611
1.25615	-0.0908203
1.25615	-0.0798611
1.25615	-0.0898438
1.25615	-0.0898438
1.25615	-0.0807292
1.25615	-0.0898438
1.25615	-0.0898438
1.25615	-0.0798611
1.25616	-0.0898438
1.25616	-0.0798611
1.25616	-0.0898438
1.25616	-0.0898438
1.25616	-0.0798611
1.25616	-0.0898438
1.25616	-0.0798611
1.25616	-0.0898438
1.25616	-0.0898438
1.25616	-0.0798611
1.25617	-0.0888672
1.25617	-0.0798611
1.25617	-0.0898438
1.25617	-0.0898438
1.25617	-0.0789931
1.25617	-0.0898438
1.25617	-0.0898438
1.25617	-0.0789931
1.25617	-0.0898438
1.25617	-0.0798611
1.25618	-0.0888672
1.25618	-0.0898438
1.25618	-0.0789931
1.25618	-0.0898438
1.25618	-0.0789931
1.25618	-0.0898438
1.25618	-0.0888672
1.25618	-0.0789931
1.25618	-0.0898438
1.25618	-0.0789931
1.25619	-0.0888672
1.25619	-0.0898438
1.25619	-0.0789931
1.25619	-0.0888672
1.25619	-0.0888672
1.25619	-0.0798611
1.25619	-0.0888672
1.25619	-0.0789931
1.25619	-0.0888672
1.25619	-0.0888672
1.2562	-0.0789931
1.2562	-0.0888672
1.2562	-0.0789931
1.2562	-0.0888672
1.2562	-0.0888672
1.2562	-0.0789931
1.2562	-0.0888672
1.2562	-0.0789931
1.2562	-0.0888672
1.2562	-0.0888672
1.25621	-0.0789931
1.25621	-0.0878906
1.25621	-0.0888672
1.25621	-0.0789931
1.25621	-0.0888672
1.25621	-0.078125
1.25621	-0.0888672
1.25621	-0.0888672
1.25621	-0.078125
1.25621	-0.0888672
1.25622	-0.078125
1.25622	-0.0888672
1.25622	-0.0878906
1.25622	-0.0789931
1.25622	-0.0878906
1.25622	-0.0789931
1.25622	-0.0878906
1.25622	-0.0888672
1.25622	-0.078125
1.25622	-0.0878906
1.25623	-0.0888672
1.25623	-0.078125
1.25623	-0.0878906
1.25623	-0.0789931
1.25623	-0.0878906
1.25623	-0.0878906
1.25623	-0.078125
1.25623	-0.0878906
1.25623	-0.078125
1.25623	-0.0888672
1.25624	-0.0878906
1.25624	-0.078125
1.25624	-0.0878906
1.25624	-0.078125
1.25624	-0.0878906
1.25624	-0.0878906
1.25624	-0.078125
1.25624	-0.0869141
1.25624	-0.0878906
1.25624	-0.078125
1.25625	-0.0878906
1.25625	-0.078125
1.25625	-0.0878906
1.25625	-0.0869141
1.25625	-0.078125
1.25625	-0.0878906
1.25625	-0.078125
1.25625	-0.0869141
1.25625	-0.0878906
1.25625	-0.0772569
1.25626	-0.0878906
1.25626	-0.078125
1.25626	-0.0869141
1.25626	-0.0878906
1.25626	-0.0772569
1.25626	-0.0878906
1.25626	-0.0869141
1.25626	-0.0772569
1.25626	-0.0878906
1.25626	-0.0772569
1.25627	-0.0878906
1.25627	-0.0869141
1.25627	-0.0772569
1.25627	-0.0869141
1.25627	-0.078125
1.25627	-0.0869141
1.25627	-0.0869141
1.25627	-0.0772569
1.25627	-0.0869141
1.25627	-0.078125
1.25628	-0.0869141
1.25628	-0.0869141
1.25628	-0.0772569
1.25628	-0.0869141
1.25628	-0.0869141
1.25628	-0.0772569
1.25628	-0.0869141
1.25628	-0.0772569
1.25628	-0.0869141
1.25628	-0.0869141
1.25629	-0.0763889
1.25629	-0.0869141
1.25629	-0.0772569
1.25629	-0.0869141
1.25629	-0.0869141
1.25629	-0.0763889
1.25629	-0.0869141
1.25629	-0.0772569
1.25629	-0.0859375
1.25629	-0.0869141
1.2563	-0.0772569
1.2563	-0.0859375
1.2563	-0.0869141
1.2563	-0.0763889
1.2563	-0.0869141
1.2563	-0.0772569
1.2563	-0.0859375
1.2563	-0.0859375
1.2563	-0.0772569
1.2563	-0.0859375
1.25631	-0.0772569
1.25631	-0.0859375
1.25631	-0.0859375
1.25631	-0.0772569
1.25631	-0.0859375
1.25631	-0.0763889
1.25631	-0.0869141
1.25631	-0.0859375
1.25631	-0.0763889
1.25631	-0.0859375
1.25632	-0.0859375
1.25632	-0.0763889
1.25632	-0.0859375
1.25632	-0.0772569
1.25632	-0.0859375
1.25632	-0.0859375
1.25632	-0.0763889
1.25632	-0.0859375
1.25632	-0.0763889
1.25632	-0.0859375
1.25633	-0.0849609
1.25633	-0.0763889
1.25633	-0.0859375
1.25633	-0.0763889
1.25633	-0.0859375
1.25633	-0.0859375
1.25633	-0.0755208
1.25633	-0.0859375
1.25633	-0.0859375
1.25633	-0.0763889
1.25634	-0.0849609
1.25634	-0.0763889
1.25634	-0.0859375
1.25634	-0.0849609
1.25634	-0.0763889
1.25634	-0.0849609
1.25634	-0.0763889
1.25634	-0.0849609
1.25634	-0.0859375
1.25634	-0.0755208
1.25635	-0.0859375
1.25635	-0.0849609
1.25635	-0.0763889
1.25635	-0.0849609
1.25635	-0.0755208
1.25635	-0.0859375
1.25635	-0.0849609
1.25635	-0.0755208
1.25635	-0.0849609
1.25635	-0.0763889
1.25636	-0.0849609
1.25636	-0.0849609
1.25636	-0.0755208
1.25636	-0.0849609
1.25636	-0.0755208
1.25636	-0.0859375
1.25636	-0.0849609
1.25636	-0.0755208
1.25636	-0.0849609
1.25636	-0.0849609
1.25637	-0.0755208
1.25637	-0.0849609
1.25637	-0.0755208
1.25637	-0.0839844
1.25637	-0.0849609
1.25637	-0.0755208
1.25637	-0.0849609
1.25637	-0.0755208
1.25637	-0.0849609
1.25637	-0.0839844
1.25638	-0.0755208
1.25638	-0.0849609
1.25638	-0.0755208
1.25638	-0.0839844
1.25638	-0.0849609
1.25638	-0.0755208
1.25638	-0.0839844
1.25638	-0.0849609
1.25638	-0.0746528
1.25638	-0.0849609
1.25639	-0.0746528
1.25639	-0.0849609
1.25639	-0.0839844
1.25639	-0.0755208
1.25639	-0.0839844
1.25639	-0.0755208
1.25639	-0.0839844
1.25639	-0.0839844
1.25639	-0.0755208
1.25639	-0.0839844
1.2564	-0.0746528
1.2564	-0.0849609
1.2564	-0.0839844
1.2564	-0.0746528
1.2564	-0.0839844
1.2564	-0.0839844
1.2564	-0.0746528
1.2564	-0.0849609
1.2564	-0.0746528
1.2564	-0.0839844
1.25641	-0.0839844
1.25641	-0.0746528
1.25641	-0.0839844
1.25641	-0.0746528
1.25641	-0.0839844
1.25641	-0.0839844
1.25641	-0.0746528
1.25641	-0.0839844
1.25641	-0.0737847
1.25641	-0.0839844
1.25642	-0.0839844
1.25642	-0.0746528
1.25642	-0.0839844
1.25642	-0.0830078
1.25642	-0.0746528
1.25642	-0.0839844
1.25642	-0.0746528
1.25642	-0.0830078
1.25642	-0.0839844
1.25642	-0.0746528
1.25643	-0.0830078
1.25643	-0.0746528
1.25643	-0.0830078
1.25643	-0.0839844
1.25643	-0.0737847
1.25643	-0.0839844
1.25643	-0.0737847
1.25643	-0.0839844
1.25643	-0.0830078
1.25643	-0.0746528
1.25644	-0.0830078
1.25644	-0.0830078
1.25644	-0.0746528
1.25644	-0.0830078
1.25644	-0.0737847
1.25644	-0.0839844
1.25644	-0.0830078
1.25644	-0.0737847
1.25644	-0.0830078
1.25644	-0.0737847
1.25645	-0.0830078
1.25645	-0.0839844
1.25645	-0.0737847
1.25645	-0.0830078
1.25645	-0.0737847
1.25645	-0.0830078
1.25645	-0.0830078
1.25645	-0.0737847
1.25645	-0.0830078
1.25645	-0.0830078
1.25646	-0.0737847
1.25646	-0.0830078
1.25646	-0.0737847
1.25646	-0.0820312
1.25646	-0.0830078
1.25646	-0.0737847
1.25646	-0.0830078
1.25646	-0.0737847
1.25646	-0.0820312
1.25646	-0.0830078
1.25647	-0.0737847
1.25647	-0.0830078
1.25647	-0.0729167
1.25647	-0.0830078
1.25647	-0.0820312
1.25647	-0.0737847
1.25647	-0.0830078
1.25647	-0.0820312
1.25647	-0.0737847
1.25647	-0.0820312
1.25648	-0.0737847
1.25648	-0.0820312
1.25648	-0.0830078
1.25648	-0.0729167
1.25648	-0.0820312
1.25648	-0.0737847
1.25648	-0.0820312
1.25648	-0.0820312
1.25648	-0.0737847
1.25648	-0.0820312
1.25649	-0.0729167
1.25649	-0.0830078
1.25649	-0.0820312
1.25649	-0.0729167
1.25649	-0.0820312
1.25649	-0.0820312
1.25649	-0.0729167
1.25649	-0.0820312
1.25649	-0.0737847
1.25649	-0.0820312
1.2565	-0.0820312
1.2565	-0.0729167
1.2565	-0.0820312
1.2565	-0.0729167
1.2565	-0.0820312
1.2565	-0.0820312
1.2565	-0.0720486
1.2565	-0.0820312
1.2565	-0.0729167
1.2565	-0.0820312
1.25651	-0.0820312
1.25651	-0.0729167
1.25651	-0.0810547
1.25651	-0.0820312
1.25651	-0.0729167
1.25651	-0.0820312
1.25651	-0.0720486
1.25651	-0.0820312
1.25651	-0.0820312
1.25651	-0.0720486
1.25652	-0.0820312
1.25652	-0.0729167
1.25652	-0.0810547
1.25652	-0.0820312
1.25652	-0.0720486
1.25652	-0.0820312
1.25652	-0.0720486
1.25652	-0.0820312
1.25652	-0.0810547
1.25652	-0.0720486
1.25653	-0.0820312
1.25653	-0.0810547
1.25653	-0.0720486
1.25653	-0.0820312
1.25653	-0.0720486
1.25653	-0.0810547
1.25653	-0.0820312
1.25653	-0.0720486
1.25653	-0.0810547
1.25653	-0.0720486
1.25654	-0.0810547
1.25654	-0.0820312
1.25654	-0.0720486
1.25654	-0.0810547
1.25654	-0.0810547
1.25654	-0.0720486
1.25654	-0.0810547
1.25654	-0.0720486
1.25654	-0.0810547
1.25654	-0.0810547
1.25655	-0.0720486
1.25655	-0.0810547
1.25655	-0.0720486
1.25655	-0.0810547
1.25655	-0.0810547
1.25655	-0.0711806
1.25655	-0.0810547
1.25655	-0.0720486
1.25655	-0.0810547
1.25655	-0.0810547
1.25656	-0.0711806
1.25656	-0.0810547
1.25656	-0.0810547
1.25656	-0.0711806
1.25656	-0.0810547
1.25656	-0.0720486
1.25656	-0.0800781
1.25656	-0.0810547
1.25656	-0.0720486
1.25656	-0.0800781
1.25657	-0.0720486
1.25657	-0.0800781
1.25657	-0.0810547
1.25657	-0.0711806
1.25657	-0.0800781
1.25657	-0.0720486
1.25657	-0.0800781
1.25657	-0.0810547
1.25657	-0.0711806
1.25657	-0.0800781
1.25658	-0.0810547
1.25658	-0.0711806
1.25658	-0.0800781
1.25658	-0.0711806
1.25658	-0.0810547
1.25658	-0.0800781
1.25658	-0.0711806
1.25658	-0.0800781
1.25658	-0.0711806
1.25658	-0.0810547
1.25659	-0.0800781
1.25659	-0.0711806
1.25659	-0.0800781
1.25659	-0.0711806
1.25659	-0.0800781
1.25659	-0.0800781
1.25659	-0.0711806
1.25659	-0.0800781
1.25659	-0.0800781
1.25659	-0.0711806
1.2566	-0.0791016
1.2566	-0.0711806
1.2566	-0.0800781
1.2566	-0.0800781
1.2566	-0.0711806
1.2566	-0.0800781
1.2566	-0.0703125
1.2566	-0.0800781
1.2566	-0.0800781
1.2566	-0.0711806
1.25661	-0.0791016
1.25661	-0.0711806
1.25661	-0.0800781
1.25661	-0.0791016
1.25661	-0.0711806
1.25661	-0.0791016
1.25661	-0.0800781
1.25661	-0.0703125
1.25661	-0.0800781
1.25661	-0.0703125
1.25662	-0.0800781
1.25662	-0.0791016
1.25662	-0.0711806
1.25662	-0.0791016
1.25662	-0.0711806
1.25662	-0.0791016
1.25662	-0.0791016
1.25662	-0.0711806
1.25662	-0.0791016
1.25662	-0.0703125
1.25663	-0.0791016
1.25663	-0.0800781
1.25663	-0.0703125
1.25663	-0.0791016
1.25663	-0.0791016
1.25663	-0.0703125
1.25663	-0.0800781
1.25663	-0.0703125
1.25663	-0.0791016
1.25663	-0.0791016
1.25664	-0.0703125
1.25664	-0.0791016
1.25664	-0.0703125
1.25664	-0.0791016
1.25664	-0.0791016
1.25664	-0.0703125
1.25664	-0.0791016
1.25664	-0.0703125
1.25664	-0.0791016
1.25664	-0.078125
1.25665	-0.0703125
1.25665	-0.0791016
1.25665	-0.0791016
1.25665	-0.0703125
1.25665	-0.078125
1.25665	-0.0703125
1.25665	-0.0791016
1.25665	-0.0791016
1.25665	-0.0694444
1.25665	-0.0791016
1.25666	-0.0703125
1.25666	-0.078125
1.25666	-0.0791016
1.25666	-0.0694444
1.25666	-0.0791016
1.25666	-0.0703125
1.25666	-0.078125
1.25666	-0.0791016
1.25666	-0.0694444
1.25666	-0.078125
1.25667	-0.0791016
1.25667	-0.0694444
1.25667	-0.0791016
1.25667	-0.0694444
1.25667	-0.078125
1.25667	-0.0791016
1.25667	-0.0694444
1.25667	-0.078125
1.25667	-0.0703125
1.25667	-0.078125
1.25668	-0.078125
1.25668	-0.0694444
1.25668	-0.0791016
1.25668	-0.0694444
1.25668	-0.078125
1.25668	-0.078125
1.25668	-0.0694444
1.25668	-0.078125
1.25668	-0.078125
1.25668	-0.0694444
1.25669	-0.078125
1.25669	-0.0694444
1.25669	-0.078125
1.25669	-0.078125
1.25669	-0.0694444
1.25669	-0.078125
1.25669	-0.0694444
1.25669	-0.078125
1.25669	-0.078125
1.25669	-0.0694444
1.2567	-0.078125
1.2567	-0.0685764
1.2567	-0.078125
1.2567	-0.078125
1.2567	-0.0694444
1.2567	-0.0771484
1.2567	-0.078125
1.2567	-0.0694444
1.2567	-0.0771484
1.2567	-0.0694444
1.25671	-0.078125
1.25671	-0.0771484
1.25671	-0.0694444
1.25671	-0.0771484
1.25671	-0.0694444
1.25671	-0.0771484
1.25671	-0.078125
1.25671	-0.0685764
1.25671	-0.078125
1.25671	-0.0685764
1.25672	-0.078125
1.25672	-0.0771484
1.25672	-0.0694444
1.25672	-0.0771484
1.25672	-0.0771484
1.25672	-0.0694444
1.25672	-0.0771484
1.25672	-0.0685764
1.25672	-0.0771484
1.25672	-0.078125
1.25673	-0.0685764
1.25673	-0.0771484
1.25673	-0.0685764
1.25673	-0.0771484
1.25673	-0.078125
1.25673	-0.0685764
1.25673	-0.0771484
1.25673	-0.0771484
1.25673	-0.0685764
1.25673	-0.0771484
1.25674	-0.0685764
1.25674	-0.0771484
1.25674	-0.0771484
1.25674	-0.0685764
1.25674	-0.0771484
1.25674	-0.0685764
1.25674	-0.0771484
1.25674	-0.0771484
1.25674	-0.0677083
1.25674	-0.0771484
1.25675	-0.0685764
1.25675	-0.0771484
1.25675	-0.0771484
1.25675	-0.0677083
1.25675	-0.0771484
1.25675	-0.0771484
1.25675	-0.0685764
1.25675	-0.0761719
1.25675	-0.0685764
1.25675	-0.0771484
1.25676	-0.0761719
1.25676	-0.0685764
1.25676	-0.0761719
1.25676	-0.0685764
1.25676	-0.0771484
1.25676	-0.0761719
1.25676	-0.0685764
1.25676	-0.0761719
1.25676	-0.0685764
1.25676	-0.0761719
1.25677	-0.0761719
1.25677	-0.0685764
1.25677	-0.0761719
1.25677	-0.0771484
1.25677	-0.0677083
1.25677	-0.0761719
1.25677	-0.0685764
1.25677	-0.0761719
1.25677	-0.0761719
1.25677	-0.0677083
1.25678	-0.0771484
1.25678	-0.0677083
1.25678	-0.0761719
1.25678	-0.0761719
1.25678	-0.0677083
1.25678	-0.0771484
1.25678	-0.0677083
1.25678	-0.0761719
1.25678	-0.0761719
1.25678	-0.0677083
1.25679	-0.0761719
1.25679	-0.0761719
1.25679	-0.0677083
1.25679	-0.0761719
1.25679	-0.0677083
1.25679	-0.0761719
1.25679	-0.0761719
1.25679	-0.0677083
1.25679	-0.0751953
1.25679	-0.0677083
1.2568	-0.0761719
1.2568	-0.0761719
1.2568	-0.0677083
1.2568	-0.0761719
1.2568	-0.0668403
1.2568	-0.0761719
1.2568	-0.0761719
1.2568	-0.0677083
1.2568	-0.0751953
1.2568	-0.0761719
1.25681	-0.0677083
1.25681	-0.0751953
1.25681	-0.0677083
1.25681	-0.0751953
1.25681	-0.0761719
1.25681	-0.0668403
1.25681	-0.0761719
1.25681	-0.0668403
1.25681	-0.0761719
1.25681	-0.0751953
1.25682	-0.0677083
1.25682	-0.0751953
1.25682	-0.0677083
1.25682	-0.0751953
1.25682	-0.0761719
1.25682	-0.0668403
1.25682	-0.0751953
1.25682	-0.0761719
1.25682	-0.0668403
1.25682	-0.0751953
1.25683	-0.0668403
1.25683	-0.0761719
1.25683	-0.0751953
1.25683	-0.0668403
1.25683	-0.0751953
1.25683	-0.0668403
1.25683	-0.0761719
1.25683	-0.0751953
1.25683	-0.0668403
1.25683	-0.0751953
1.25684	-0.0668403
1.25684	-0.0751953
1.25684	-0.0751953
1.25684	-0.0668403
1.25684	-0.0751953
1.25684	-0.0751953
1.25684	-0.0668403
1.25684	-0.0751953
1.25684	-0.0668403
1.25684	-0.0751953
1.25685	-0.0751953
1.25685	-0.0659722
1.25685	-0.0751953
1.25685	-0.0668403
1.25685	-0.0751953
1.25685	-0.0751953
1.25685	-0.0659722
1.25685	-0.0751953
1.25685	-0.0668403
1.25685	-0.0751953
1.25686	-0.0742188
1.25686	-0.0668403
1.25686	-0.0751953
1.25686	-0.0742188
1.25686	-0.0668403
1.25686	-0.0742188
1.25686	-0.0668403
1.25686	-0.0751953
1.25686	-0.0742188
1.25686	-0.0668403
1.25687	-0.0742188
1.25687	-0.0668403
1.25687	-0.0742188
1.25687	-0.0751953
1.25687	-0.0659722
1.25687	-0.0742188
1.25687	-0.0668403
1.25687	-0.0742188
1.25687	-0.0742188
1.25687	-0.0668403
1.25688	-0.0742188
1.25688	-0.0742188
1.25688	-0.0668403
1.25688	-0.0742188
1.25688	-0.0659722
1.25688	-0.0742188
1.25688	-0.0751953
1.25688	-0.0659722
1.25688	-0.0742188
1.25688	-0.0659722
1.25689	-0.0742188
1.25689	-0.0742188
1.25689	-0.0659722
1.25689	-0.0742188
1.25689	-0.0659722
1.25689	-0.0751953
1.25689	-0.0742188
1.25689	-0.0659722
1.25689	-0.0732422
1.25689	-0.0742188
1.2569	-0.0659722
1.2569	-0.0742188
1.2569	-0.0659722
1.2569	-0.0742188
1.2569	-0.0742188
1.2569	-0.0659722
1.2569	-0.0742188
1.2569	-0.0651042
1.2569	-0.0742188
1.2569	-0.0742188
1.25691	-0.0659722
1.25691	-0.0732422
1.25691	-0.0659722
1.25691	-0.0742188
1.25691	-0.0742188
1.25691	-0.0651042
1.25691	-0.0742188
1.25691	-0.0732422
1.25691	-0.0659722
1.25691	-0.0742188
1.25692	-0.0651042
1.25692	-0.0742188
1.25692	-0.0732422
1.25692	-0.0659722
1.25692	-0.0732422
1.25692	-0.0659722
1.25692	-0.0732422
1.25692	-0.0742188
1.25692	-0.0651042
1.25692	-0.0732422
1.25693	-0.0742188
1.25693	-0.0651042
1.25693	-0.0732422
1.25693	-0.0659722
1.25693	-0.0732422
1.25693	-0.0732422
1.25693	-0.0659722
1.25693	-0.0732422
1.25693	-0.0651042
1.25693	-0.0732422
1.25694	-0.0742188
1.25694	-0.0651042
1.25694	-0.0732422
1.25694	-0.0651042
1.25694	-0.0732422
1.25694	-0.0732422
1.25694	-0.0651042
1.25694	-0.0732422
1.25694	-0.0732422
1.25694	-0.0651042
1.25695	-0.0732422
1.25695	-0.0651042
1.25695	-0.0732422
1.25695	-0.0732422
1.25695	-0.0651042
1.25695	-0.0732422
1.25695	-0.0651042
1.25695	-0.0732422
1.25695	-0.0732422
1.25695	-0.0651042
1.25696	-0.0732422
1.25696	-0.0642361
1.25696	-0.0732422
1.25696	-0.0732422
1.25696	-0.0651042
1.25696	-0.0722656
1.25696	-0.0732422
1.25696	-0.0651042
1.25696	-0.0722656
1.25696	-0.0651042
1.25697	-0.0732422
1.25697	-0.0722656
1.25697	-0.0651042
1.25697	-0.0732422
1.25697	-0.0642361
1.25697	-0.0732422
1.25697	-0.0722656
1.25697	-0.0651042
1.25697	-0.0722656
1.25697	-0.0651042
1.25698	-0.0722656
1.25698	-0.0732422
1.25698	-0.0642361
1.25698	-0.0732422
1.25698	-0.0722656
1.25698	-0.0642361
1.25698	-0.0732422
1.25698	-0.0642361
1.25698	-0.0722656
1.25698	-0.0732422
1.25699	-0.0642361
1.25699	-0.0722656
1.25699	-0.0642361
1.25699	-0.0732422
1.25699	-0.0722656
1.25699	-0.0642361
1.25699	-0.0722656
1.25699	-0.0642361
1.25699	-0.0722656
1.25699	-0.0732422
1.257	-0.0642361
1.257	-0.0722656
1.257	-0.0722656
1.257	-0.0642361
1.257	-0.0722656
1.257	-0.0642361
1.257	-0.0722656
1.257	-0.0722656
1.257	-0.0642361
1.257	-0.0722656
1.25701	-0.0642361
1.25701	-0.0722656
1.25701	-0.0722656
1.25701	-0.0633681
1.25701	-0.0722656
1.25701	-0.0642361
1.25701	-0.0722656
1.25701	-0.0722656
1.25701	-0.0633681
1.25701	-0.0722656
1.25702	-0.0722656
1.25702	-0.0642361
1.25702	-0.0712891
1.25702	-0.0642361
1.25702	-0.0722656
1.25702	-0.0712891
1.25702	-0.0642361
1.25702	-0.0722656
1.25702	-0.0633681
1.25702	-0.0722656
1.25703	-0.0712891
1.25703	-0.0642361
1.25703	-0.0722656
1.25703	-0.0633681
1.25703	-0.0722656
1.25703	-0.0712891
1.25703	-0.0633681
1.25703	-0.0722656
1.25703	-0.0712891
1.25703	-0.0642361
1.25704	-0.0712891
1.25704	-0.0633681
1.25704	-0.0722656
1.25704	-0.0712891
1.25704	-0.0642361
1.25704	-0.0712891
1.25704	-0.0633681
1.25704	-0.0712891
1.25704	-0.0722656
1.25704	-0.0633681
1.25705	-0.0712891
1.25705	-0.0633681
1.25705	-0.0712891
1.25705	-0.0722656
1.25705	-0.0633681
1.25705	-0.0712891
1.25705	-0.0712891
1.25705	-0.0633681
1.25705	-0.0712891
1.25705	-0.0633681
1.25706	-0.0712891
1.25706	-0.0712891
1.25706	-0.0633681
1.25706	-0.0712891
1.25706	-0.0633681
1.25706	-0.0712891
1.25706	-0.0712891
1.25706	-0.0633681
1.25706	-0.0712891
1.25706	-0.0633681
1.25707	-0.0712891
1.25707	-0.0703125
1.25707	-0.0633681
1.25707	-0.0712891
1.25707	-0.0712891
1.25707	-0.0633681
1.25707	-0.0703125
1.25707	-0.0633681
1.25707	-0.0712891
1.25707	-0.0712891
1.25708	-0.0625
1.25708	-0.0712891
1.25708	-0.0633681
1.25708	-0.0703125
1.25708	-0.0712891
1.25708	-0.0625
1.25708	-0.0712891
1.25708	-0.0633681
1.25708	-0.0703125
1.25708	-0.0712891
1.25709	-0.0625
1.25709	-0.0712891
1.25709	-0.0703125
1.25709	-0.0633681
1.25709	-0.0703125
1.25709	-0.0625
1.25709	-0.0712891
1.25709	-0.0703125
1.25709	-0.0633681
1.25709	-0.0703125
1.2571	-0.0625
1.2571	-0.0712891
1.2571	-0.0703125
1.2571	-0.0625
1.2571	-0.0703125
1.2571	-0.0633681
1.2571	-0.0703125
1.2571	-0.0703125
1.2571	-0.0625
1.2571	-0.0712891
1.25711	-0.0703125
1.25711	-0.0625
1.25711	-0.0703125
1.25711	-0.0625
1.25711	-0.0703125
1.25711	-0.0703125
1.25711	-0.0625
1.25711	-0.0703125
1.25711	-0.0625
1.25711	-0.0703125
1.25712	-0.0703125
1.25712	-0.0625
1.25712	-0.0703125
1.25712	-0.0625
1.25712	-0.0703125
1.25712	-0.0703125
1.25712	-0.0625
1.25712	-0.0703125
1.25712	-0.0703125
1.25712	-0.0625
1.25713	-0.0693359
1.25713	-0.0625
1.25713	-0.0703125
1.25713	-0.0703125
1.25713	-0.0625
1.25713	-0.0693359
1.25713	-0.0625
1.25713	-0.0703125
1.25713	-0.0693359
1.25713	-0.0625
1.25714	-0.0703125
1.25714	-0.0693359
1.25714	-0.0625
1.25714	-0.0703125
1.25714	-0.0616319
1.25714	-0.0703125
1.25714	-0.0693359
1.25714	-0.0625
1.25714	-0.0693359
1.25714	-0.0625
1.25715	-0.0693359
1.25715	-0.0703125
1.25715	-0.0616319
1.25715	-0.0703125
1.25715	-0.0616319
1.25715	-0.0693359
1.25715	-0.0703125
1.25715	-0.0616319
1.25715	-0.0703125
1.25715	-0.0693359
1.25716	-0.0616319
1.25716	-0.0703125
1.25716	-0.0616319
1.25716	-0.0693359
1.25716	-0.0693359
1.25716	-0.0625
1.25716	-0.0693359
1.25716	-0.0616319
1.25716	-0.0693359
1.25716	-0.0693359
1.25717	-0.0616319
1.25717	-0.0703125
1.25717	-0.0616319
1.25717	-0.0693359
1.25717	-0.0693359
1.25717	-0.0616319
1.25717	-0.0693359
1.25717	-0.0693359
1.25717	-0.0616319
1.25717	-0.0693359
1.25718	-0.0616319
1.25718	-0.0693359
1.25718	-0.0693359
1.25718	-0.0616319
1.25718	-0.0693359
1.25718	-0.0616319
1.25718	-0.0683594
1.25718	-0.0693359
1.25718	-0.0616319
1.25718	-0.0693359
1.25719	-0.0616319
1.25719	-0.0693359
1.25719	-0.0683594
1.25719	-0.0616319
1.25719	-0.0693359
1.25719	-0.0693359
1.25719	-0.0607639
1.25719	-0.0693359
1.25719	-0.0616319
1.25719	-0.0683594
1.2572	-0.0693359
1.2572	-0.0616319
1.2572	-0.0683594
1.2572	-0.0616319
1.2572	-0.0683594
1.2572	-0.0693359
1.2572	-0.0607639
1.2572	-0.0693359
1.2572	-0.0607639
1.2572	-0.0693359
1.25721	-0.0683594
1.25721	-0.0616319
1.25721	-0.0683594
1.25721	-0.0693359
1.25721	-0.0607639
1.25721	-0.0693359
1.25721	-0.0607639
1.25721	-0.0683594
1.25721	-0.0693359
1.25721	-0.0607639
1.25722	-0.0683594
1.25722	-0.0616319
1.25722	-0.0683594
1.25722	-0.0683594
1.25722	-0.0607639
1.25722	-0.0693359
1.25722	-0.0607639
1.25722	-0.0683594
1.25722	-0.0683594
1.25722	-0.0607639
1.25723	-0.0693359
1.25723	-0.0683594
1.25723	-0.0607639
1.25723	-0.0683594
1.25723	-0.0607639
1.25723	-0.0683594
1.25723	-0.0683594
1.25723	-0.0607639
1.25723	-0.0683594
1.25723	-0.0607639
1.25724	-0.0683594
1.25724	-0.0683594
1.25724	-0.0607639
1.25724	-0.0683594
1.25724	-0.0607639
1.25724	-0.0683594
1.25724	-0.0683594
1.25724	-0.0598958
1.25724	-0.0683594
1.25724	-0.0683594
1.25725	-0.0607639
1.25725	-0.0683594
1.25725	-0.0607639
1.25725	-0.0673828
1.25725	-0.0683594
1.25725	-0.0607639
1.25725	-0.0683594
1.25725	-0.0598958
1.25725	-0.0683594
1.25725	-0.0683594
1.25726	-0.0598958
1.25726	-0.0683594
1.25726	-0.0598958
1.25726	-0.0683594
1.25726	-0.0683594
1.25726	-0.0598958
1.25726	-0.0683594
1.25726	-0.0673828
1.25726	-0.0607639
1.25726	-0.0673828
1.25727	-0.0607639
1.25727	-0.0673828
1.25727	-0.0683594
1.25727	-0.0598958
1.25727	-0.0683594
1.25727	-0.0598958
1.25727	-0.0673828
1.25727	-0.0683594
1.25727	-0.0598958
1.25727	-0.0683594
1.25728	-0.0598958
1.25728	-0.0673828
1.25728	-0.0683594
1.25728	-0.0598958
1.25728	-0.0673828
1.25728	-0.0673828
1.25728	-0.0607639
1.25728	-0.0673828
1.25728	-0.0598958
1.25728	-0.0673828
1.25729	-0.0673828
1.25729	-0.0598958
1.25729	-0.0683594
1.25729	-0.0598958
1.25729	-0.0673828
1.25729	-0.0673828
1.25729	-0.0598958
1.25729	-0.0673828
1.25729	-0.0598958
1.25729	-0.0673828
1.2573	-0.0673828
1.2573	-0.0598958
1.2573	-0.0673828
1.2573	-0.0673828
1.2573	-0.0598958
1.2573	-0.0673828
1.2573	-0.0598958
1.2573	-0.0673828
1.2573	-0.0673828
1.2573	-0.0590278
1.25731	-0.0673828
1.25731	-0.0598958
1.25731	-0.0673828
1.25731	-0.0673828
